mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,flux_mean,contrast_b1,contrast_b2,contrast_b3,contrast_b4,contrast_b5,contrast_b6,contrast_b7,onset_mean,onset_std,onset_max,onset_sum,attack_time,attack_slope,hpi_ratio,label,filename
-151.24922,16.48221,-4.3654037,8.27793,-1.4731547,3.1326866,-6.2677736,-2.7252343,-4.350746,-1.2732437,-4.775808,-3.5049434,-7.996261,-4.8315163,-7.5294695,-3.1121545,-3.231854,-0.9608618,-4.5097976,-1.2304401,0.0748146118462708,0.06722010707997902,0.26111169763513514,3907.262671779731,2904.0716977288157,7462.127850506757,0.19811574,0.15967183,15.518287217653846,9.483401458607574,10.263586651182734,12.914125622213174,12.82895264548187,13.40478681465425,44.82564566592913,0.42687082,0.4068193,2.0445945,15.794221,0.0,0.0,11.010692207641828,Snare,cj_snare_one_shot_live_mule.wav
-404.36646,51.648743,-4.2627506,19.619574,7.1503134,13.448477,8.995748,10.882128,7.606731,5.8424234,2.6724837,5.883639,0.9819609,4.201583,0.5979484,5.0601196,0.90265614,2.499259,-0.7643078,-0.17972842,0.032716245693471195,0.06565443680089803,0.030540610259433963,1347.973332950903,1966.9266587861828,3199.407383181014,0.08339693,0.038123894,15.1525027588674,10.977876216107532,11.599104854897062,13.356210629791265,13.35667066328117,15.219118039189073,40.260100821908274,0.27088922,0.36417985,3.0264478,57.428513,0.0,0.0,1.2877287281318766,Snare,Snare Urban 05.wav
-330.1864,8.807292,-7.536115,27.891056,-2.190117,5.383998,0.47105348,5.385949,-1.3078947,4.8251595,-0.20839252,1.8016782,-1.3658439,3.6599972,1.4348464,1.9988885,-0.41902125,2.3007421,-0.17378041,0.6895691,0.054836662286925505,0.09279860728349554,0.2230072021484375,3426.0099319329356,2393.779466832828,6068.998718261719,0.09139508,0.12864411,17.130020935644154,13.453635147301053,10.80665507206878,12.276471618952485,13.727268346424992,14.45630290689664,44.3348988547675,0.20750469,0.28060436,1.8916645,13.2803,0.0,0.0,4114.002083783819,Snare,Snare Urban 11.wav
-451.84857,15.704715,2.0285182,5.87328,-7.3920145,3.9305909,-9.18246,0.8997438,-4.1952343,-0.38729072,-3.9287834,0.77577233,-4.965849,-2.6497362,-4.267281,-0.5104174,-2.155527,3.15404,-0.38316005,-0.6428976,0.0052745935060240605,0.025558431759837064,0.26057701224035607,4027.9537723180415,2878.725958075684,7401.415580953264,0.16955416,0.0114788,24.252599805894075,10.419675292673768,18.15092280751366,17.763901437817328,14.127774478442369,13.835523692273123,39.22775983786846,0.15388076,0.2660418,2.9923573,51.857815,0.0,0.0,190.73139044401523,Snare,S_SANDY01.wav
-352.17004,49.992714,-45.23401,-21.893335,-16.618298,-9.030858,-8.508177,-0.33734784,-5.1137414,-2.6381626,3.1612039,9.262535,1.558296,-3.444747,-7.2622695,-0.5283212,-3.9155385,-0.31368583,-0.87825,1.4748628,0.03859893080359781,0.07554964191021034,0.11255834009740259,2232.3450861611323,1805.0318592185383,4186.949573863636,0.02785386,0.10532606,12.212640069484994,9.06251457732462,18.285665187612807,15.616589911067935,16.406397921771273,16.67468597699198,38.86195531833203,0.437866,1.0178461,6.9143257,33.715683,0.0,0.0,1129.5252412333182,Snare,Oversampled_SH2_snare_trap_heavenly.wav
-404.58154,11.809835,-69.351456,-25.551577,-19.487942,-4.1076555,-2.1768775,6.019671,-0.9623604,5.03493,-1.6418842,6.0193305,3.06889,6.0139823,2.1775494,3.7708263,1.577912,3.4440312,-0.44231305,2.0440838,0.016895592339819715,0.03546934717664366,0.15863037109375,2467.222402394421,1861.6112254691761,4062.777099609375,0.02024507,0.037490867,20.228612441372697,8.948773170191815,16.542564900942022,13.621210088209503,14.644935190610909,18.10559771860718,46.20482300270334,0.2877422,0.5992519,4.5416794,23.019375,0.0,0.0,105758.73511204256,Snare,[slippery] guy snare.wav
-461.21298,-3.2026713,-2.3101046,-7.927977,-0.7661447,-1.0312886,-5.1388726,-0.63973755,-7.800261,-3.9574897,-8.417576,-3.53673,-5.8101835,-2.6222677,-2.76043,0.17847611,-1.4606175,-2.0262709,-2.9878657,-1.427148,0.027597755028130323,0.04682155061585093,0.33427290482954547,4552.915079890499,2388.0961051647946,7271.860573508523,0.3840297,0.07738361,14.522295584499323,8.168098880531538,10.626295326481852,10.650138088753524,11.778257840642329,14.011126150185072,35.9485309010889,0.18762016,0.59438014,3.6187649,8.255287,0.0,0.0,1972.6032494254935,Snare,Snare Urban 39.wav
-786.77875,-0.28687945,-1.9983156,2.653532,0.67724615,1.1074203,0.26416123,0.07750673,-0.38962403,-0.076779075,-0.27067155,0.044111043,-0.49238425,-0.29913196,-0.3064208,0.048635837,-0.08655296,0.15425481,-0.0017056376,0.25872973,0.013852553296834361,0.07099077471523962,0.3854888340212264,4607.775727039771,2861.4119932384983,8207.502257149175,0.9276336,0.02671396,13.48090730373051,13.399219413749172,13.705708026775527,13.823443124260123,13.577879752655143,13.885657815702377,15.661247294436286,0.014672561,0.13744721,1.8509727,3.1105828,0.0,0.0,3996346130363.996,Snare,2K ERO SNARE -  (5).wav
-346.5797,-25.081656,-6.090102,11.208411,-9.757285,-1.5900294,-6.296597,-2.1429882,-9.093642,-5.613494,-6.214946,-0.679425,-3.785483,0.9506911,-2.7775023,1.6095847,-0.4000115,2.5104406,-0.2607184,0.73228997,0.018247364553815773,0.038027290960771835,0.45864633413461536,5290.696981782447,2571.87112968368,8274.961500901441,0.21682945,0.045662522,17.500209562493442,11.787082833968931,14.147689713488166,13.77683905943134,14.687785192565553,14.181909864980112,46.30408428939306,0.22677976,0.38078806,3.6363971,23.585094,0.0,0.0,111.44940834378674,Snare,SPLF_NOIZ_SN.WAV
-321.44678,17.693474,-16.78104,13.271918,-7.3272505,2.0550318,-7.2117834,-0.90608764,-5.3952646,-0.47257328,-4.1052322,0.56150746,-2.62076,-0.42904606,-5.0112877,-0.105525866,-3.8834996,-0.5722552,-4.1024966,-0.916682,0.05384001770957904,0.10909523964325529,0.246368408203125,3600.4954321369587,2497.594850244198,6429.679870605469,0.1529037,0.1693011,15.026923560482558,12.584339021505581,11.433296939717827,12.320369257639062,12.500024264176023,14.52785728827755,44.670287818263304,0.30708945,0.7792922,5.2680964,19.653725,0.0,0.0,301689.8079159694,Snare,VS Snare - Pop Rocks @erosennbeats.wav
-154.09822,2.3019445,-4.1918087,9.526922,-10.646481,2.2327929,-7.7718654,-1.940678,-5.7697563,-3.1130059,-4.7971525,-0.17229332,-5.070806,-5.532297,-0.9634221,-2.5592856,1.1468645,-2.628313,-1.56765,1.9549667,0.10917766401331182,0.1069964949498346,0.3763545866935484,4591.094403293559,2465.8880668201887,7201.814516129032,0.1147403,0.26905364,10.276004974684882,8.03923818162096,12.269817055936343,12.397795376700667,13.101934830740536,17.492274650700647,45.70266136032514,0.46629402,0.79529816,3.878151,14.455114,0.0,0.0,33.986955703597744,Snare,PG WHITNEY Snare - Cap.wav
-361.9477,38.94335,-28.78324,-6.096127,-12.374042,-8.540931,-14.141843,-10.8226595,-7.284992,-1.6289192,-6.8835425,-3.5273232,-1.2033077,8.846785,6.9441767,5.5978622,-4.0911517,-0.24312499,-1.1944897,1.2406803,0.02304370047680709,0.05108121011819307,0.12290171030405406,2449.0579761815156,2242.3784501041323,4790.846706081081,0.038383506,0.032914054,9.984919063324543,12.152197060220404,14.688071527292246,14.480750078290242,16.73673525362712,16.784328618405368,42.39059540803544,0.17971247,0.18223931,1.427087,13.298723,0.0,0.0,25843.51701935263,Snare,29snare - nice.wav
-453.25482,29.492695,9.8201065,5.2766957,-3.9094038,5.6172094,-1.1614759,3.7636526,-2.9894173,1.1486949,-0.27285823,-0.51639867,-3.0664191,-3.4008174,-3.0085468,-1.8396478,-0.62779033,-0.91059524,-4.430891,-1.9509859,0.016996290190542083,0.03723440134899115,0.09464946546052631,2679.6208684771186,2478.4375450251696,5904.064298930921,0.31466556,0.014198404,12.019441645802198,9.211161488559089,8.714458838798329,11.07468611624483,12.375998729159983,11.451695912236659,33.717184723885566,0.17428608,0.19019616,0.9160578,13.245743,0.0,0.0,155.2971433121515,Snare,METAL_SD.WAV
-525.1508,19.579107,-15.01649,-4.4046574,-9.892455,-6.1352262,-8.708054,-6.0291934,-7.168667,-5.029437,-5.252819,-3.127968,-3.6463642,-1.76757,-2.4236858,-1.2851615,-2.4578598,-0.4667531,-1.6068313,-0.19156626,0.04368887656775206,0.08196558599401652,0.07146597599637682,1616.321874881478,1463.4399614706715,3256.506878396739,0.5156582,0.086607374,13.56939997495745,11.728976178722254,10.308767993049823,10.781498270858211,11.900441755475468,12.21263539352107,25.108658421282392,0.18373564,0.3660815,1.9724839,25.355518,0.0,0.0,37.25355434317835,Snare,SOLTAN_MR_snare_shot_balkh.wav
-516.25183,18.778814,-39.426285,4.6003137,-11.738134,-4.832509,-5.216613,-3.2644913,-6.742896,-9.730204,-4.8747454,-2.5698128,-1.7229329,-1.4001414,-0.010650255,8.607677,0.060192037,7.0574675,-0.6293846,3.4238834,0.024059097484894224,0.05153235071326951,0.11304064764492754,1869.420885364139,1319.806211680334,2894.499405570652,0.35602787,0.042876907,15.665625765106608,15.685764205616135,16.24577362513863,15.467851218986807,17.36911270287202,19.11312296908984,33.84028245128515,0.20828962,0.44540063,2.7758446,14.3719845,0.0,0.0,20537.222510010208,Snare,SOLTAN_MR_snare_shot_hiddenz.wav
-378.14197,20.145174,-3.4769263,21.036135,-0.17894897,13.764278,12.302725,8.068952,9.736626,4.3455653,0.03226551,3.9995034,-3.8477507,5.6848145,4.7785125,2.4041805,4.189761,6.1008544,-2.566685,9.851197,0.06330807884024042,0.10498206885475447,0.09719016335227272,2275.50803081632,2431.658048403011,4606.147904829545,0.017717825,0.12838267,21.015282318025957,10.849138413709728,12.127480975957248,13.560783393750745,13.6662564070543,21.92630786347962,42.459559563330004,0.18047158,0.50025314,2.8041093,7.9407496,0.0,0.0,152.3154334716814,Snare,WLUB2 Snare 15.wav
-428.32907,8.728003,5.9276724,12.005018,1.8060465,12.800905,-2.6145678,4.4317284,-2.9344735,0.2698761,-3.7440705,2.0716395,-3.3226886,-0.2601972,-3.4330442,-1.4395282,-4.7538915,-1.3492261,-3.0518043,-0.854381,0.011995306724915401,0.043595460654549716,0.3162120632204611,4508.756390224549,2936.947505708492,7824.806094650577,0.20063962,0.015059191,25.813787069241847,10.547918429232388,13.399457188243986,13.02122097361498,12.848316349683547,13.88490939647604,45.32392231786058,0.11817458,0.19261815,1.1457655,41.00658,0.0,0.0,3.4395132065216925,Snare,S_HANDLED01.wav
-376.07742,46.94498,-12.390413,17.285555,-6.319442,14.4578,-6.4558525,3.8962014,-10.488955,-3.2508416,-8.607363,-0.96576947,-3.3763008,-1.1016314,-3.8209083,-0.46787804,-0.52966034,1.6114496,-2.1676557,0.10785093,0.049019532398756296,0.062344927973077176,0.136083984375,2341.22265389496,1548.58077202358,4011.6357421875,0.034376774,0.110894166,20.554089555125593,13.07347274781343,12.253101533053435,10.87587975109694,12.025666600071123,11.792011441305215,41.210498864917895,0.2848429,0.69039327,2.8740838,5.696858,0.0,0.0,2.415466648095208,Snare,SNARE (19).wav
-232.22578,9.757821,10.958284,1.9312141,-2.975822,6.535253,-8.53181,0.10382283,2.6942658,1.2207606,-2.8167026,-2.7111535,-7.5229354,-3.9022677,-3.4508,-0.21199283,-2.519254,1.5044084,-1.4258208,1.6952868,0.032093767584172,0.05218066868046428,0.3510056880482456,4817.328879389124,3130.5775697714184,8542.448344983553,0.19100639,0.06057055,13.709678802797711,12.207539336547828,17.562468274480008,16.46728962269897,14.864384046884863,15.033607000082403,46.130596539797224,0.45280844,0.67064744,5.1375136,51.620163,0.4295691609977324,23.225255154475974,6.04792603936549,Snare,S_KICKFLIP03.wav
-137.13904,-46.531742,-18.385077,7.957761,2.8925774,9.593121,3.1671243,8.007013,0.47941095,3.593095,0.09516306,2.9976745,-0.5190937,2.8283954,-0.096665554,1.0886371,-3.1145403,0.36355847,-2.9796066,0.48190585,0.15194050143109014,0.10114376300937415,0.44625,5685.634337747194,2493.7799290845724,8577.10546875,0.2323094,0.4672275,12.407913870764254,12.17565423968139,10.346000304528342,14.134191044909471,14.00344532785037,14.064773682586953,44.58469881116637,0.5022667,0.977491,4.8148885,12.556668,0.0,0.0,4.778219510704685,Snare,snare_faze @visionexe.wav
-149.84085,12.274672,4.5348887,10.137769,2.0405269,6.2636266,-2.9077191,2.9695315,-2.4519918,0.40282628,-5.7639675,0.25127485,-2.374339,-0.35572875,-4.212035,-0.19792122,-3.589303,-3.0785375,-4.8975234,-3.292315,0.15587015893977618,0.16469158754862756,0.15187121975806453,4073.8497194548318,3129.564119188114,7847.810609879032,0.09473892,0.18421255,20.76725117302901,15.384777812822582,12.333940046112412,12.792417884865683,12.866955230946678,13.15042162185513,42.94659532991315,0.26887855,0.19777405,0.8377212,8.335235,0.0,0.0,1.2236814213205778,Snare,snare_chance @visionexe.wav
-238.17282,26.424797,-0.093746915,19.696476,0.6817824,5.272494,3.5424576,0.13358419,-10.032405,-4.146392,-1.9416652,2.4896424,0.43806484,4.872341,3.5872765,5.880581,-0.7622892,2.1962054,3.3514292,0.82787985,0.11527915159078082,0.14214650900347034,0.14654181985294118,2951.2248346752294,2463.289614755901,5580.899586397059,0.10387999,0.25405678,14.733735093356612,9.21714692102962,16.586312937865806,12.087329354215107,15.329383867624335,15.071142391436744,34.21814123658369,0.27662134,0.6491811,2.6094098,4.702563,0.0,0.0,3.665610438405251,Snare,WLUB2 Snare 01.wav
-137.25049,-30.57788,-23.175705,-1.9940821,-3.778818,1.7292632,-1.4884528,4.4541116,0.028885242,6.520673,0.8393161,3.8223453,0.1648573,2.547684,-0.57640076,1.9294292,-1.2167401,1.6100088,1.330498,3.6897736,0.126921875814245,0.10507700249546308,0.41550925925925924,5257.987423801497,2722.985074020483,8504.817708333334,0.26279485,0.3409907,13.638695456478565,11.18633024197214,12.944281785192015,12.987207243251309,12.167917711889627,14.160099973548677,42.80758366446184,0.39015755,0.4087213,2.007501,10.534254,0.0,0.0,9.452237872857907,Snare,snare_lover @visionexe.wav
-556.4887,-0.8531168,-3.7522345,9.282934,3.241888,4.350086,0.28554368,3.6803691,-1.0048695,3.445383,0.038220327,1.0476435,-0.1284281,3.1627977,0.7459102,2.3462017,0.1889607,1.055961,0.70560324,2.175072,0.03212398161668562,0.08673204114864604,0.21883979885057472,3528.842085798548,2245.8894048761445,6140.675511853448,0.47501084,0.088416025,10.369719663932763,7.400623779283196,9.032486781398706,10.55552487351419,10.64642529998183,11.636475321603507,29.146534679577112,0.081280515,0.3483803,2.8577244,7.0714045,0.0,0.0,8716874.93874251,Snare,WLUB2 Snare 29.wav
-318.84824,-21.063173,-25.18115,-5.5217214,-10.914627,-2.8480806,5.715421,6.674214,7.757061,5.186584,8.332126,5.191776,4.796898,3.6102111,2.0636735,3.9142387,-0.6024921,2.463238,1.8116422,2.9401503,0.022743661436857555,0.04657595326590296,0.4716099330357143,5130.005928035105,2857.582138103295,8486.54296875,0.19053118,0.050497714,20.747288596249536,8.889960284418624,15.435235275755437,12.421518391376953,13.835646617813953,14.482117140891274,44.582205616034834,0.4733483,0.83259064,4.873746,33.13438,0.2147845804988662,47.60557806773766,1931.012104808207,Snare,GS_CNFD_Snare_18.wav
-455.1012,59.63023,8.315387,2.9865122,-5.679385,-7.9156785,-13.780577,-8.85762,-13.058514,-7.648988,-10.493385,-4.9868755,-4.702857,-4.083758,-12.474737,-7.3384514,0.33796045,9.805127,8.86547,8.127689,0.028093432621112087,0.051790772782552064,0.06687330163043478,1547.781840424295,1704.50187183581,2828.6514945652175,0.102340735,0.015850475,16.502961574636462,11.079154478678124,24.180751421616772,18.600457568386823,19.56718553514547,13.803554691982548,33.79138553758213,0.10070498,0.26736578,2.2230804,6.9486437,0.0,0.0,8.716624067084794,Snare,SN4_DNC.WAV
-544.913,20.252363,-4.910744,3.2905617,0.3583014,4.041301,0.5044956,6.1775,1.2057886,4.335894,1.9441,2.5447958,-0.23848864,3.1742792,0.6430237,1.2194089,1.5071863,1.8459356,0.6000643,0.5768156,0.02653062657630428,0.05595147780976863,0.07972084603658537,1673.2367128937406,1588.8467830267377,3368.108088795732,0.38884482,0.03137934,14.109123451898125,9.810355347385523,10.719335988555528,12.507861501523877,12.812823423177223,14.353401809543945,27.581943230045145,0.07130759,0.21420148,1.3353448,2.9236114,0.0,0.0,1307596.0046810964,Snare,!pieruun redda rim.wav
-127.93666,-21.689049,-27.477781,-7.0457983,-2.6426263,-2.1048844,-11.144582,-11.491692,-10.966359,-4.463439,-2.922096,3.5891674,1.7768419,3.641221,-0.81598645,3.4148245,0.23125908,3.116224,-3.3336957,-1.4765029,0.10780075568263127,0.05435921514152675,0.2503255208333333,4941.307148329173,2857.948588263308,8582.177734375,0.27754784,0.0,13.462224767663317,11.35943630004903,12.707432238337088,15.50482908504113,12.536249303636291,14.738856032699715,34.603361650244295,0.35372406,0.57215136,1.7755228,3.1835165,0.0,0.0,0.418619055996283,Snare,[slippery] jerk 3 snare.wav
-146.75832,-10.806775,8.101828,9.254827,-4.3228326,1.400825,-7.8684845,-1.6836019,-3.668961,0.04566367,-0.8041378,-3.0658207,-3.9418292,-3.081798,-5.590877,-2.5635452,-5.7404766,-3.4545105,-4.645881,-0.3644708,0.1010353539053292,0.07601213711800708,0.4212782118055556,5430.2541645689,2835.626405841454,8802.294921875,0.2503642,0.24917573,15.871651539672579,10.966091331414912,9.700757614832575,13.334697122057722,12.738986656445983,14.484838212073148,38.16452301254948,0.41903692,0.73267764,2.816029,7.5426645,0.0,0.0,0.9485414411935801,Snare,CKS Dre 1 SD.wav
-163.38625,57.380344,-16.1169,4.808903,-4.832614,-1.359053,-4.106408,0.59003955,-2.3176672,-0.36424333,-3.3011184,1.0206511,-2.8951793,0.1420111,-1.3805666,-0.34889716,-2.478016,2.0302062,-1.4983453,0.7616599,0.14449987351513002,0.09694022938222531,0.10238715277777778,2065.1728243410253,2095.3434043140264,3964.0234375,0.052128777,0.28447536,10.220602277297761,7.230572078029575,10.053799153997778,12.149092316141205,12.651301151891428,14.801817134210086,43.080088061593536,0.49466547,0.5145107,3.190925,22.259947,0.0,0.0,8.122454614083695,Snare,s n a r e - b e r r y.wav
-208.22177,32.745274,-3.0370457,12.645676,-11.106595,2.3973625,-6.8045464,2.159591,-4.149236,0.12461583,-2.3007898,1.9982513,-3.496371,0.22878927,-2.1632626,0.46146148,-5.347755,-4.2308292,-5.5909104,-2.1871583,0.07350731161155692,0.10729057105561901,0.17684795673076922,3174.7565674799202,2673.568244110958,6324.798677884615,0.097282544,0.13671146,21.00008789527786,8.24409935865916,10.904701762401903,13.663616037709124,12.681696817182214,13.608902469133598,46.31125444839413,0.2914797,0.1789515,1.231848,18.94618,0.0,0.0,21.173162148402263,Snare,MA_SLM_Snare_Layered_Lower.wav
-633.82446,7.79241,10.28161,7.524963,2.1648214,4.0864744,-0.88562196,1.1562,-1.1898727,-1.013594,-0.99541855,1.2525985,0.015460192,-0.3758544,-2.5353584,-1.8456742,-2.2873592,0.017370779,-1.3776176,-1.6809814,0.009543344630424475,0.031446034795432044,0.08351501937984496,1787.877098329391,1549.0067168504736,3698.369367732558,0.56841683,0.009504874,15.141730352193019,12.497332971418373,12.4522518545437,13.380728431544188,13.372250069354402,13.908707451575957,27.410254875445936,0.07559805,0.14316921,0.8461041,19.504297,0.0,0.0,2.0362563872397743,Snare,SN_AMB2.WAV
-663.2051,4.274096,-4.1224566,5.327734,0.2682256,2.1017375,-2.702427,-2.2045407,-3.6774535,-0.86951697,-1.6581738,-0.96336704,-2.1517532,-1.5363489,-2.3465416,-0.6345334,-1.4953449,-0.3526498,-2.5115583,-1.8817577,0.016296578085807596,0.03854982107739109,0.0784438775510204,1697.3111642856982,1294.1978216173698,3217.236328125,0.65564215,0.032813713,14.77800745210179,10.192132987391352,11.046519938459886,11.630136198899795,10.834359619340809,11.571567132516849,21.21743221179243,0.083741024,0.32389224,2.1586502,4.10331,0.0,0.0,306843204498.2367,Snare,!pieruun perkzz.wav
-494.502,-7.464407,-6.167198,14.093156,2.5205824,6.7212205,-0.41031995,1.3870898,-1.4054582,-0.16205256,-3.164462,-2.5984273,-5.0761065,-2.51387,-4.0586157,-2.6553476,-3.6935008,-1.1880065,-1.8384001,-1.1254433,0.04107927767261732,0.07800294822198509,0.15620236280487804,2925.6971203882963,1842.3109162473067,4982.047923018293,0.49402592,0.07406711,14.66300490127672,10.602543269278193,9.934280451359962,11.264725125603873,10.469751323782466,11.19671154581184,29.249166761161316,0.110383175,0.3789927,2.3182628,4.52571,0.0,0.0,64221.940194607254,Snare,!pieruun counter.wav
-294.7495,32.398922,0.89983857,5.0462914,-1.1204183,-1.675791,-7.841651,-6.5487056,-7.9473786,-3.9802356,-9.874505,-7.4271765,-10.291811,-8.432694,-12.657677,-9.797989,-11.739759,-8.16388,-9.791395,-4.790727,0.058432985447674175,0.06950656707699944,0.0537109375,2409.274262931384,2813.1888894009794,5710.14404296875,0.023379486,0.08960339,26.19480670460538,15.829812872522352,11.83722285194621,12.34739884637044,13.794366534963883,13.940353508872048,39.438069058392635,0.33062023,0.57138646,3.466452,18.514732,0.0,0.0,21.885555455973815,Snare,RD_S_12.wav
-222.09251,21.840382,10.038651,22.551088,-1.3428898,0.82014185,-8.201058,-3.2530403,-8.449696,-5.3502293,-6.6666327,-4.794431,-7.9570456,-6.415895,-6.9730396,-3.9035096,-5.6748815,-1.3232665,-3.6647038,-2.6309986,0.08174873329288526,0.11456256958965524,0.08856670673076923,3199.825094806749,2975.8614256853957,6791.903545673077,0.03793259,0.100229815,18.98740036119626,14.463711237293518,13.444315748077932,12.954709109834813,13.093755505059622,13.478432206458379,44.16473414402871,0.2833532,0.21677661,1.6005136,18.41796,0.0,0.0,6.714703209575865,Snare,P_SN_LP1.WAV
-421.30145,13.738664,-15.424064,13.299595,3.2788692,14.069814,0.9522971,1.2593008,-2.5880127,1.7423517,-2.2620852,4.8836274,1.0686971,4.737466,3.0289068,5.600211,2.4092185,3.0805905,1.7187568,0.018559951,0.037371565463934005,0.08343438623809538,0.23587740384615385,3261.563583089146,2434.7744290851942,5862.41455078125,0.12181404,0.09240267,13.654088427756493,9.830016481540794,12.933002244375318,12.734477314805549,13.240178217075162,14.318269053830806,39.251080032052975,0.14051282,0.38932323,2.5882053,7.306667,0.0,0.0,308217.61245066876,Snare,WLUB2 Snare 24.wav
-342.5597,41.737667,0.04111613,17.762915,3.976092,8.642467,0.84931946,2.0785666,1.8298144,2.3300953,0.13813424,-0.09678275,-2.727761,0.44055602,-0.3140561,3.7557042,0.9230378,3.2005424,-0.5625493,0.5285818,0.016752669603435102,0.04079356764012722,0.07883731617647059,2170.7628397299295,2495.9586686008256,4782.904411764706,0.028583616,0.024984369,13.52451603508992,8.569858147217403,11.567109370328303,13.577387253513882,12.976166792706005,14.717209038505485,41.65972952445313,0.36957064,0.41679096,2.729482,31.413504,0.0,0.0,725.5152851899937,Snare,093.vubeatz - Snare-06.wav
-256.98212,-22.992287,-43.591526,-5.979649,-18.232302,-5.2188315,-11.733834,-3.512901,-2.1932006,4.8732624,-1.99365,2.053548,-2.4037623,2.2577252,-1.1838683,-1.7687049,-4.9124174,-2.94875,-2.3223186,2.0638952,0.019665500180091555,0.029977463997016774,0.31015249399038464,4158.504296518635,2331.9219363357684,6843.417593149038,0.110497124,0.037601948,11.993956486418167,8.952922618448836,14.627254111955644,14.851763294226949,14.803524128637218,16.514196479000834,48.131779327642256,0.4856498,0.40382326,2.535936,25.25379,0.0,0.0,152.15484789441584,Snare,GS_CNFD_Snare_01.wav
-241.25934,9.144389,3.775875,5.3903646,-0.31481528,2.0476108,2.6081963,0.38978705,-7.2601495,0.17259075,-5.00591,-0.12468857,-7.1136246,-2.6897774,-9.3521385,-2.3392544,-6.5585995,-3.620517,-4.10255,-2.6263938,0.02595440263599357,0.045518288385832044,0.3256743808962264,4581.9759717834095,3149.600446975746,8393.07377653302,0.15195683,0.045241814,18.585372195652734,12.661520700207731,10.480882409802646,14.814068123624512,14.547451881744815,15.935900396362824,45.43852314413185,0.56237835,0.6792094,2.8870678,29.806053,0.2089795918367347,18.418958457186818,91.65191958247576,Snare,GS_CNFD_Snare_15.wav
-454.9826,41.28824,-4.115212,11.081359,6.631779,14.553046,3.822212,11.583709,11.551075,12.345902,0.572291,6.008946,1.476826,-0.26253653,6.0170403,4.1047387,1.3978217,6.7056375,0.6111629,3.5880158,0.03777350942344304,0.07395776977390955,0.07724946120689655,1755.3244983951736,1625.729593737011,3339.874057112069,0.022903692,0.03967464,18.941839978476118,8.308745812660659,11.58035495750008,12.901424982089182,13.706186410850682,16.851651686337995,33.77968243636488,0.09517775,0.36852032,1.9862818,2.7601547,0.0,0.0,7261.114941462226,Snare,WLUB2 Snare 30.wav
-739.8549,6.697416,-2.318998,1.9436045,-0.43179363,1.5709054,-0.3054754,0.42879254,-0.87391436,0.12613207,0.07852592,1.183918,1.2069539,1.7213278,1.004328,0.60290945,-0.29435733,0.4057218,-0.29256266,-0.25887188,0.006896514034450742,0.03068078243537604,0.04266585895721925,850.079979093153,688.8283331172476,1575.0329002339572,0.7891151,0.011517975,15.127743015828383,14.490616290318604,15.697677167157943,15.357219615739881,15.580344510738211,15.650150718709517,22.341525009533484,0.034081183,0.17106223,2.1399434,6.3731813,0.0,0.0,951434.168081087,Snare,WLUB2 Snare 18.wav
-217.2247,15.390346,-26.975294,34.03053,-10.614574,6.213007,-9.525615,-3.0158584,-2.768386,0.24375612,-6.325438,-3.3355868,-4.276019,5.638624,-0.512974,0.39894375,-2.090599,0.27022868,0.54914594,-0.15618989,0.04459394724313795,0.0507027810594088,0.27307412790697677,3421.926196844673,1952.8549420407458,5283.146348110465,0.04638926,0.10989852,12.92144032688778,8.587113911608464,13.654068668662912,15.486249862326478,14.546188413195319,18.336587690916225,48.08449388902534,0.43157962,0.54864585,3.4046242,18.557924,0.0,0.0,112.35658545984782,Snare,[slippery] nights v3 snare.wav
-357.2085,-2.2010176,-61.06758,-17.45807,-22.976187,-3.7671146,-7.9063916,2.1655884,-1.2055892,3.6267614,-0.7728121,1.4559898,-3.346223,-0.9909756,-5.924526,-2.377609,-3.459163,0.8737863,-1.3994621,1.831939,0.04637114099360141,0.09339377524664177,0.20894191576086957,3014.5716700519306,2059.424110394657,5284.840990149457,0.13757984,0.10641877,9.121602210269545,11.740787995250514,19.93082285619232,12.712547939520018,13.026975626368408,15.22123168208378,44.431752079724745,0.22261114,0.22931483,1.5731626,30.720339,0.0,0.0,101.1422773754263,Snare,SOLTAN_MR_snare_shot_neffertem.wav
-369.23502,29.520782,-2.4275577,-0.62186867,3.4114597,3.3335001,-1.9508289,4.3125043,-0.41963437,0.88478816,-4.5689445,-4.915227,-7.2484913,-1.8145347,-3.219941,0.93810403,-2.3572214,-1.106097,-3.670426,-1.8027174,0.01605737143001093,0.032803526345194955,0.3024366425304878,3830.1301777620074,2463.43903775392,6228.610303925305,0.07090612,0.020627871,18.332270568915643,7.814604848977403,11.121629644801402,13.612496756762647,14.081011058617067,16.44124017338185,41.41825724331679,0.30355966,0.3201794,1.8976414,24.891893,0.0,0.0,100.0809675304012,Snare,37.Vu - Snare_10.wav
